Feature_1,Feature_2,Actual_Cluster
-1.058646787385878,0.3743140936676507,0
-0.6329837262840041,0.6273687297462298,0
0.4727498909886303,-0.3773728325754609,1
-0.14601501896299837,0.8861233995031865,0
-0.9421978949431334,0.35691186135366904,0
-0.8433693109138788,0.43291080131675685,0
1.389040317575422,-0.45051746392827013,1
-0.8181775489028493,0.6155169874895806,0
-0.019822322711389995,0.8687813998126667,0
0.4966753977079717,-0.3552399198438406,1
0.907982798438163,0.19898986883262695,0
0.20838381941537604,1.0011086965758322,0
2.077419478766381,0.13626045164994163,1
0.0802025572995885,0.30468096912761433,1
-0.3340097855739929,1.1902748101183607,0
0.7178961113457719,0.6983180732731925,0
-0.7011129418236491,0.5935700148625699,0
1.1022624892873634,0.31947433259502,0
0.9600080625332256,0.2239261110666766,0
0.07899505618451916,0.3127389908161422,1
0.7434269172035781,0.6049686799624017,0
-0.9289999593599392,0.32342281094962955,0
2.1280923059306396,0.40905197335218757,1
0.42551562144246285,0.8458589908995902,0
0.19190650696113443,0.41380536503179277,1
0.0032499582301249615,0.31226154610220686,1
0.9943115828762543,0.3376358816449141,0
-0.8878192235277166,0.32254224466907766,0
0.06306329608275947,0.346523272198079,1
1.6513453003572334,-0.256441349211782,1
1.059038635561978,0.11407969227963208,0
0.07164308214683376,1.0309517793863998,0
0.8953808490642754,0.43445295518311555,0
0.9577699230389796,0.24915023765371763,0
2.029746003501815,0.1159405185191106,1
0.9227851738942946,-0.5075935931131118,1
1.019298994196143,0.10230030067975976,0
-1.1105900522346144,0.5020901597066338,0
1.226513545571452,-0.3471132311103605,1
0.7818389950865554,0.49958387101231005,0
-0.001199523318895529,1.097910892949423,0
0.44318429502813445,-0.32696928424149196,1
1.554347654042102,-0.23969803393181188,1
0.932786782196195,0.4421305538954933,0
1.7477000968506002,-0.07823044093455728,1
2.015852132773061,0.21169275375838728,1
0.918506385636385,0.28816037055549176,0
0.9919617928875589,0.23547854223395318,0
1.803755352479189,-0.027494873491842185,1
0.027093180068368417,1.032473839349099,0
1.073578466410897,0.37536044763015397,0
-0.14469727576493507,0.9316812422920302,0
1.7862168232989257,0.34332302920319735,1
0.18835263631941912,1.1565844861058188,0
0.18953752550183714,1.1166453286622549,0
-0.6891301445474972,0.7493733893427157,0
0.8467191301988377,-0.54822596874909,1
-0.5930399508319358,0.7735126536730728,0
-0.17412590477793724,0.8949662602107883,0
0.8606210670669687,-0.4812244821473815,1
1.1461050364566725,-0.3767908809374255,1
-0.8269423159262835,0.5901793825937718,0
1.3971697730557402,-0.4626737842214828,1
-0.04946142917924495,0.10183485331425605,1
1.8861301467036407,-0.14643982746397705,1
-0.0949042584810479,0.9231771982014327,0
0.9297240914890299,-0.5432584004574003,1
0.5902664943209288,0.7678771657475799,0
-0.7972203886533766,0.45265014841086293,0
-0.5269296975010813,0.9177275924139008,0
2.0643782252997767,0.4212919165139638,1
0.9708299857425738,-0.493367625235353,1
1.3009347475857564,-0.4236520653752683,1
-0.05726565928784495,0.24815463753009367,1
0.13685258758743785,1.0534098233094733,0
-1.053717836705325,-0.03979227814077056,0
-0.22013912429304056,0.9678743405171826,0
0.5807847768469828,0.7867577850751578,0
-0.33125516126533394,1.0307817036122153,0
0.8592497542777846,-0.5683709003877494,1
1.849929424848043,-0.021816183458340604,1
0.6079763701848557,0.8396560164399259,0
-1.0345689646494722,-0.11948191435413476,0
-0.6037306778667839,0.9894959078037213,0
-0.4426217439658994,0.9776459220128871,0
-0.7243318268455834,0.5097752036199666,0
-0.7707168348496157,0.4178430926089053,0
0.5498059858582663,0.5183378923694375,0
1.9365820859464071,0.25719921600890894,1
0.7479050645329917,-0.4961309086803501,1
-0.06629264290702357,0.5737307774683078,1
0.07442759001756628,1.0737144239448109,0
0.37088381585349117,-0.36069719634043274,1
0.12344974669023788,-0.1295120043904812,1
0.2076989364769743,0.44887807299407106,1
0.8092338174630652,-0.6171927309538477,1
1.3156705853126949,-0.3743404865861215,1
-0.8855468559667425,0.34806986615997376,0
0.7330925220077567,-0.45850801989970963,1
-1.1176064136809858,0.11608223155366247,0
1.1129606483990844,-0.5528043373626554,1
0.10060299699106759,0.2391446929745235,1
1.0079992252724417,0.5154094120639707,0
-0.766452076529689,0.679798975537192,0
-0.10151720425177145,0.942717356680584,0
0.8415638784927134,-0.49898385798341016,1
-1.0360532958312763,0.1442973119630339,0
1.6767076085089594,-0.08661919350151513,1
0.07203253919488717,0.09904262545538356,1
0.7488122096086732,0.5994474261889572,0
0.16791375589683355,1.012220821126947,0
0.4279281924786889,0.7939429945030545,0
1.8364984743534443,-0.20675015405819996,1
0.9335918392665703,0.20529018776183866,0
0.8674658075418817,-0.5793259392653514,1
0.5645594051561766,-0.4538363154053002,1
0.5793754142793418,-0.345999943004602,1
-0.33417725938524157,0.955165190735672,0
-0.2084679886055441,0.9588334502950541,0
-0.6757695944562113,0.788260251957648,0
1.2257794028439297,-0.679140219095069,1
-0.7270614832298904,0.7563465730400826,0
1.7735939768150268,-0.1415215750116418,1
1.0649614182740383,0.052510245617334514,0
1.1262667428257473,-0.6042128565724373,1
0.48880847336994804,0.9461786673976451,0
0.4958302860568001,0.9445794757584701,0
0.8537570653108458,0.577676471119459,0
0.3384043484817613,-0.23201753390077712,1
-0.5288868889554803,0.9562555977621113,0
1.9476570494858454,0.16505286755450446,1
0.20702281897791852,-0.03770229763994797,1
1.9922556558042506,0.1803174454863438,1
-0.8040101133374603,0.5104369072065592,0
0.19454814596687123,-0.19640747347458698,1
1.5226846456488727,-0.38847468507762384,1
-0.23798070975577496,0.8795272428232117,0
1.0494564756208216,-0.5037929464568393,1
-0.36375436773347464,0.8175317332870842,0
1.8538309350884954,0.018087185436897357,1
0.04324128121459021,0.043886837451095805,1
-0.005698722093365905,0.9471090489116415,0
0.9711814258531493,-0.415827792771545,1
0.2823924399905847,0.939626087181865,0
-0.12853521295688153,1.0280058809792674,0
-0.9250355275376342,0.23527273619476288,0
1.8607471161694413,-0.07646133467754845,1
0.3516383902042083,0.9098111034177783,0
1.4069308679601304,-0.45985452880136746,1
-0.12466208488988303,0.9771426641018595,0
-0.6442704248659412,0.6927768976585265,0
-0.844695057085689,0.5465212556602709,0
-0.8907352128788204,0.009086494795678253,0
0.33978969429080985,-0.3565594877858783,1
0.28567245081151293,0.034530253980943976,1
0.7800097679801596,-0.6173196551830421,1
1.226096042674909,-0.4935019058070157,1
1.0534240350520068,-0.3628831727851111,1
0.20614023795285236,-0.068297577658535,1
0.007725308882611975,1.1110673917064902,0
0.30602063156364173,-0.04312698864170389,1
-1.1584565936524795,0.3805494906193049,0
1.5042431973305692,-0.27346560122979724,1
-0.9087251556428592,0.3679413021176479,0
-0.005472965140335066,0.9846356191432106,0
1.5411086726178564,-0.384117728715419,1
-0.009795785309413857,0.07298870942203076,1
1.7042585507102206,-0.15562359772129933,1
1.0418820439173337,-0.6666383341549729,1
-0.01807027246796586,-0.018505922263110985,1
0.7928112508729803,-0.41036431995859424,1
0.022868639266249963,0.023867497866833703,1
1.2483419490465462,-0.534086089157464,1
0.5264507180650664,-0.34260304163076927,1
0.17897797186602468,0.991613980476261,0
-0.6152183553553557,0.847008089250056,0
0.23987253222815286,-0.1544072341854548,1
1.7545394639316623,-0.27471580110541827,1
2.038011833214343,0.30887934438477466,1
1.9410533530802705,0.2665200789333349,1
1.6052862660710643,-0.23019621629501522,1
-0.9719698505343599,0.0805141734503675,0
0.33234550605352225,0.00043988113973580933,1
-0.46929663200639504,0.7416637905355348,0
-0.13101285189944245,0.9892513634982885,0
-0.799360980981921,0.6856446647326365,0
0.11535156693528367,0.4539234526110184,1
-0.9877305202594976,0.30289977682517194,0
6.680257127565647e-05,0.9355409008763099,0
0.008375050804935717,0.9959126369943965,0
0.7243311061021229,-0.46474703338759904,1
-1.023148741256434,0.38820470347486735,0
1.3212068592453379,-0.43223943114474306,1
1.3241667738629794,-0.456866059310087,1
-0.028075129371427976,1.081940463000729,0
0.10803599501292764,0.14164688446547063,1
1.487982539574115,-0.23447292598676256,1
0.2517581384934435,1.0267615835110178,0
1.0313872640266353,-0.49329926803293767,1
0.3642528740375976,-0.3491676377084688,1
-0.14419822617993625,0.9182284882059414,0
1.854697087642751,-0.10920551678153617,1
0.8654144267598252,0.5143690653893406,0
1.8780333465512475,0.07204496334663721,1
0.638800204551154,0.7823215580789883,0
0.2108157351594089,0.12301858704026376,1
0.4154224836699857,0.8291637607627174,0
-1.0159635437267922,0.040611872873411246,0
-0.7796785596401548,0.7261186948440742,0
1.0893418856016734,-0.47907729497703416,1
-0.32675414047296086,0.8878434014800339,0
0.8937269852174636,0.11891289778108974,0
0.9657075803220339,0.4815184960551249,0
0.9797370823490484,0.29599255231989047,0
-0.482898645566596,0.9178517350280834,0
-0.274638795455111,0.9723981140955541,0
1.4538027629855443,-0.5155561570438114,1
0.4649404197254262,-0.30646963916231407,1
-0.8473175288035981,0.30941170428666487,0
0.35462327739681443,0.8335359248681671,0
0.8071416046001106,0.6932391986784076,0
-1.0369683353038472,0.18347583590417343,0
2.019243028295437,0.35810048890185714,1
1.0053998480973676,-0.5273950873870972,1
-0.7726397604033391,0.7353728787211011,0
0.9622411968163207,0.42018026060619285,0
1.9374962764471315,0.5385986826620659,1
1.585823171628932,-0.27759251318005695,1
-0.9494658978539123,0.7214238722140683,0
-0.01685886659312945,0.11948049601239162,1
-0.0114192331349407,0.3546227470185175,1
1.4260591846311814,-0.3882811323065271,1
0.9467289365163762,0.12542382131506663,0
-0.010066104916649742,0.3170692804340804,1
1.6859353801777903,-0.05147289419977939,1
0.18527168649686643,0.9779180109993487,0
-0.92261789266138,0.20650324439464762,0
1.7059570611619788,-0.4101837570216911,1
-0.8748928901747973,0.43548047128408474,0
-0.5631215463279559,0.7385498417253152,0
0.2531898896054193,1.0741292170527128,0
0.23435841767731752,0.0539135012253231,1
-0.8342057600486901,0.4836176954830229,0
0.692301700446296,0.6996757769370691,0
0.7114720038633199,0.5516685427930073,0
1.0142717366228844,0.340002709225763,0
0.10476542288916589,0.2944813850198999,1
0.3251058129142981,-0.41431633436680554,1
-0.7413642468664133,0.6237915877199086,0
1.7927741150994645,-0.14188308595207438,1
0.9593815927359596,0.4045278714376497,0
1.70278714066303,-0.18934125526334397,1
-0.9416477201213878,0.2236760308576824,0
0.019648518015835233,0.41593571698103676,1
0.1541919029322456,0.14335668451780276,1
-0.2864154807029091,0.8737253700082698,0
1.767378093934066,-0.2100151765775568,1
-0.17757077347091307,1.1054145257201056,0
0.8441854870094867,0.6680492689155723,0
0.006487578557149765,1.0772444006748145,0
0.14534014769405829,0.9651020661924578,0
1.929916168015857,0.051735356111963754,1
1.0406059296170111,0.1307835074545657,0
0.38052312806334765,-0.32509659007405073,1
1.7937119240806727,0.15712649025476946,1
0.652147199994896,0.9700696231067549,0
0.17842067391114746,-0.15059433334966657,1
0.9514553779878018,0.06276177407371095,0
-0.34846854594598164,0.8884666270552838,0
0.9658326051195182,0.4615418867857438,0
1.1675006420279257,-0.437792228883588,1
1.9267696572920998,0.24519270473059393,1
1.4280644920148098,-0.20034771168121474,1
-0.9473253137699635,0.41055942803255413,0
0.19169040664560988,0.018738038425626907,1
1.7875076195608426,-0.19606605378952885,1
1.5733401700290972,-0.3737342653012643,1
0.4905249036933356,-0.5729313061634423,1
-1.0257421850871413,0.21308897736091903,0
-0.9009580343099289,0.6165182819712858,0
-0.7602067957054226,0.5521030549812501,0
0.17534240279006472,-0.22371724809792953,1
1.8065581836698141,-0.016816347998532072,1
-0.07142982071606864,0.4762230587265707,1
2.1191901775532482,0.22999776259650737,1
2.1315143940813432,0.4074936430468185,1
0.2368243554017611,-0.1770498652714997,1
0.6258706232477926,-0.5827013423225212,1
0.16593672624308325,0.3855783587190794,1
-0.9346587819814723,0.5250519956155701,0
-0.4097575624900912,0.8718631984679392,0
0.7029142740841348,0.4636774154255853,0
-0.7635158528181478,0.3456610018531783,0
1.3150742630212366,-0.5362392489738953,1
-0.6884779588849422,0.6867379547742573,0
0.20513942296779955,-0.28189824251688456,1
0.11880352195768513,0.2582488498674438,1
0.28385908335815657,0.7975770420336012,0
0.8412099239014451,0.6975844517930435,0
1.269508074166937,-0.4962090170388121,1
1.1266406972007794,0.19723983883418905,0
1.7182586141276217,-0.20427286265679023,1
1.989020054313407,0.2489401142528618,1
0.7649988607622242,0.536650577679917,0
1.669674038202885,-0.2847338192983739,1
0.49393786738173834,0.6500743768434254,0
-0.9733833605521949,0.5673373474943418,0
0.7396691330199596,0.4393760941054777,0
-0.07182412758102313,0.3440599912729414,1
1.6201069481246848,-0.27888112681910904,1
0.8614085800939808,-0.5284378157102974,1
0.3525283042326122,0.9507107836030118,0
0.6313438065349471,-0.4988773209864474,1
1.9425460854772973,0.19354049659057931,1
0.8070939642827734,0.6233534423021871,0
0.6041745952261207,-0.40920829484628013,1
0.06500186939209884,0.3355642802685541,1
-0.9544352290488763,0.17999167988806913,0
0.8385038009601997,0.23876157804274187,0
0.3452420867154641,-0.3201403006231445,1
0.5086068146142191,0.8639582570397988,0
1.1361001941536946,-0.5282038412530883,1
0.0660016000243212,0.15104007509046713,1
-0.4278820296041769,0.854916396808865,0
0.4172620930514805,-0.2725515189546433,1
1.9705379706784565,0.4876510493900076,1
-0.04120573780114553,0.8860410834775113,0
0.32813003888790526,-0.26617104577598377,1
2.0651309543326684,0.424838009291575,1
0.42558972459665334,-0.4372495441931483,1
-0.9120507877287706,0.2553190631593378,0
0.7525062738962432,0.62703425642588,0
0.7603359791887745,-0.464526018247422,1
0.9090653966354203,0.6456437963177581,0
2.107765612829704,-0.013657072832776812,1
-0.7151727476172682,0.8249136689440499,0
1.583432663959086,-0.17245883601743256,1
-0.5969418871551269,0.7127620031040428,0
2.013637099842833,0.607820953419558,1
-0.7309816142290229,0.8058185374858088,0
-0.5220689995490781,0.8768881759779306,0
0.6466040765422578,0.6296287166601384,0
0.7103545530673001,0.5616426289500384,0
0.6558458514734773,-0.5156714849799487,1
-0.8205061136718048,0.19796713372460825,0
0.004941999154550015,0.5363416219650256,1
0.8987904066726595,0.27494268329420296,0
0.24226656750004183,-0.08907171988002034,1
1.7906412339359326,0.0215315503448765,1
-0.4067263446353864,0.9329455787361735,0
0.006824822892694475,0.10617317853995288,1
1.7152671634462406,-0.10694213331901034,1
-0.7554961266842558,0.7318891649225977,0
1.1702499391933079,-0.673390790839906,1
0.16339156910029673,0.16373714515526125,1
1.5728917213370122,-0.35056480276232116,1
0.5281983323601873,-0.38385430574756185,1
0.06307748352627772,0.3914971688948168,1
0.2813508996930561,-0.047419463574712536,1
-0.3727953026922311,0.867939956758692,0
-0.013920984708544505,1.034196709805221,0
-0.24584458632438833,0.9902085600033664,0
0.7602627340649668,-0.44636340227300064,1
0.22483754343313023,0.9286645005819768,0
1.008687073526341,-0.5283437267037738,1
0.6531201130346278,0.7387710004715032,0
1.825363131613915,-0.06954922284396758,1
0.4115585378409781,-0.3979242367796785,1
-1.010187217901422,0.4875930462835787,0
1.870801270380739,0.10865572725121513,1
0.00935852159145762,0.9437547197695209,0
2.133782338886948,0.5738345745767526,1
0.8188756213867925,0.09173640099573585,0
-0.6347614905782736,0.654279221468021,0
0.4929713789308895,0.8643652423251368,0
0.24482777967952038,0.9930086715086552,0
0.09643148837726856,0.14553443047480163,1
0.5413282843318535,-0.3181487114588087,1
1.576349817097777,-0.32032472562312414,1
0.1982865238612458,1.1263719418391647,0
